X,Y,Z,Rx,Ry,Rz
485.334,-1.201,234.333,179.984,20.2152,1.6986
485.381,-1.201,234.299,179.984,20.2153,1.6986
485.651,-1.213,234.13,179.9835,20.2146,1.6992
485.831,-1.217,234.007,179.9847,20.2147,1.6981
486.04,-1.224,233.865,179.9842,20.2149,1.6994
486.274,-1.236,233.713,179.9842,20.2152,1.698
486.446,-1.248,233.602,179.9837,20.2149,1.6986
486.658,-1.254,233.456,179.9838,20.2158,1.6979
486.838,-1.259,233.346,179.9844,20.2145,1.6989
487.107,-1.271,233.163,179.9844,20.2152,1.6975
487.28,-1.277,233.052,179.9839,20.2149,1.6988
487.455,-1.283,232.936,179.9839,20.2154,1.6981
487.721,-1.296,232.757,179.9835,20.2154,1.6987
487.864,-1.3,232.664,179.9846,20.2151,1.6976
488.094,-1.307,232.515,179.9841,20.2148,1.6989
488.308,-1.319,232.378,179.9841,20.2149,1.6975
488.484,-1.325,232.261,179.9837,20.2154,1.6988
488.71,-1.337,232.104,179.9837,20.2157,1.6974
488.892,-1.337,231.989,179.9843,20.2151,1.6991
489.103,-1.349,231.855,179.9843,20.2145,1.6977
489.336,-1.361,231.702,179.9838,20.2149,1.6983
489.51,-1.367,231.586,179.9838,20.2154,1.6976
489.726,-1.38,231.444,179.9833,20.2145,1.6982
489.901,-1.378,231.328,179.9845,20.2149,1.6978
490.129,-1.391,231.178,179.984,20.2145,1.6984
490.361,-1.403,231.025,179.984,20.2149,1.697
490.536,-1.41,230.908,179.9836,20.2154,1.6983
490.747,-1.422,230.774,179.9835,20.2148,1.6969
490.925,-1.421,230.65,179.9842,20.2149,1.6986
491.16,-1.433,230.504,179.9842,20.2146,1.6972
491.332,-1.44,230.379,179.9837,20.2157,1.6985
491.542,-1.452,230.244,179.9837,20.2151,1.6971
491.773,-1.451,230.09,179.9844,20.2155,1.6987
491.955,-1.463,229.974,179.9844,20.2149,1.6973
492.183,-1.47,229.824,179.9839,20.2145,1.6986
492.396,-1.482,229.685,179.9839,20.2147,1.6972
492.57,-1.488,229.568,179.9839,20.2152,1.6965
492.798,-1.493,229.417,179.9845,20.2148,1.6974
492.98,-1.499,229.301,179.9845,20.2142,1.6967
493.214,-1.512,229.155,179.984,20.2139,1.6973
493.388,-1.518,229.038,179.9841,20.2144,1.6966
493.598,-1.531,228.889,179.9836,20.2152,1.6972
493.828,-1.536,228.748,179.9847,20.2141,1.6961
494.009,-1.542,228.631,179.9842,20.2136,1.6974
494.233,-1.555,228.475,179.9843,20.2149,1.6961
494.453,-1.561,228.336,179.9838,20.2141,1.6973
494.626,-1.574,228.218,179.9838,20.2146,1.696
494.857,-1.573,228.063,179.9844,20.2149,1.6976
495.03,-1.585,227.945,179.9845,20.2154,1.6962
495.242,-1.592,227.805,179.984,20.2156,1.6975
495.473,-1.604,227.662,179.984,20.2145,1.6961
495.653,-1.611,227.546,179.9835,20.2139,1.6974
495.865,-1.616,227.405,179.9846,20.2141,1.6963
496.095,-1.629,227.249,179.9841,20.2144,1.6969
496.272,-1.635,227.14,179.9841,20.2142,1.6962
496.501,-1.648,226.984,179.9837,20.2146,1.6968
496.682,-1.654,226.867,179.9837,20.214,1.6961
496.894,-1.66,226.726,179.9843,20.2142,1.697
497.127,-1.666,226.578,179.9843,20.2138,1.6963
497.299,-1.679,226.46,179.9839,20.2143,1.6969
497.511,-1.685,226.319,179.9839,20.2145,1.6962
497.684,-1.691,226.201,179.9839,20.215,1.6955
497.916,-1.697,226.053,179.9845,20.2146,1.6964
498.096,-1.703,225.935,179.9845,20.2141,1.6957
498.308,-1.716,225.794,179.984,20.2142,1.6963
498.54,-1.729,225.646,179.984,20.2139,1.6949
498.713,-1.735,225.527,179.9836,20.2144,1.6962
498.945,-1.74,225.379,179.9847,20.214,1.6951
499.117,-1.747,225.26,179.9842,20.2145,1.6964
499.328,-1.754,225.119,179.9842,20.2147,1.6957
499.514,-1.767,225.005,179.9837,20.2142,1.6963
499.743,-1.773,224.848,179.9838,20.2146,1.6956
499.957,-1.779,224.715,179.9844,20.214,1.6965
500.129,-1.785,224.595,179.9844,20.2145,1.6958
500.361,-1.798,224.447,179.9839,20.2141,1.6964
500.54,-1.804,224.329,179.9839,20.2136,1.6957
500.754,-1.817,224.195,179.9834,20.2131,1.6963
500.975,-1.816,224.036,179.9846,20.2144,1.6959
501.161,-1.829,223.922,179.9841,20.2139,1.6965
501.392,-1.836,223.773,179.9841,20.2136,1.6958
501.564,-1.848,223.654,179.9841,20.2141,1.6944
501.795,-1.855,223.504,179.9836,20.2138,1.6957
501.967,-1.86,223.385,179.9847,20.2142,1.6946
502.183,-1.868,223.246,179.9843,20.2144,1.6959
502.414,-1.88,223.097,179.9843,20.2141,1.6945
502.593,-1.887,222.978,179.9838,20.2136,1.6958
502.768,-1.894,222.867,179.9838,20.2133,1.6951
502.942,-1.907,222.742,179.9834,20.2146,1.6957
503.173,-1.906,222.593,179.9845,20.2142,1.6953
503.404,-1.919,222.443,179.984,20.2139,1.6959
503.581,-1.925,222.327,179.984,20.2144,1.6952
503.799,-1.939,222.185,179.9835,20.2136,1.6958
503.973,-1.945,222.074,179.9835,20.2133,1.6951
504.203,-1.95,221.923,179.9846,20.213,1.694
504.416,-1.957,221.776,179.9842,20.2139,1.6953
